time,stage,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,late_gate_beam_plan_id,late_gate_beam_preferred_side,late_gate_beam_plan_remaining,flip_freq_active,flip_schedule,flip_schedule_switch_gate,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,iteration,side,parity,candidate_pairs,candidate_pairs_total,new_swaps,new_swap_pairs,total_swaps,pair_lookahead_probes,pair_lookahead_candidates,pair_lookahead_current_score,pair_lookahead_best_score,alignment_score,route_proxy_weight,route_proxy_lookahead,route_proxy_rejected_swaps,route_proxy_added_swaps,alignment_weight,alignment_protect_gain,alignment_tie_loss,unswap_cycle,unswap_cycle_time_s,gates_consumed,total_work_gates,remaining_work_gates,cycle_gates_consumed,hit_max_bond,cycle_memory_enabled,cycle_memory_repeat,cycle_memory_repeat_of,cycle_memory_tabu_pairs,work_counters,perm_left,perm_right,next_left,next_right,bond_profile_coarse,routing_state_hash,rewire_side,rewire_phase,rewire_time_s,sabre_trials,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,adaptive_parallel_rewire_probed,cycle_work_consumed_before_rewire,route_candidates,route_score,route_score_time_s,route_chosen_seed,route_rewire_time_s,rewire_wall_time_s
54.48275658296188,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,4,2204,444,174,44,7,right,0,22,22,0,[],1,,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.502531124977395,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,4,2204,444,174,44,7,right,1,21,21,0,[],1,,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.04306900000665,unswap_cycle_summary,,,,,,8,10,18,,,,,,,,,,,,,,,,,,,512,0.0006,,,,,,,,,,,,,,,,,,,13,4,2204,444,174,44,,,,,,,,,,,,,,,,,,,,,4,10.544555959000718,18,902,884,0,False,False,False,,0,"[8, 10]","[0, 5, 3, 1, 6, 2, 7, 9, 11, 4, 12, 10, 13, 14, 15, 8, 18, 17, 16, 21, 23, 19, 20, 24, 26, 28, 30, 31, 22, 34, 42, 33, 32, 25, 27, 35, 36, 37, 38, 29, 41, 43, 40, 39]","[5, 0, 1, 6, 2, 3, 4, 8, 7, 10, 11, 12, 13, 14, 9, 15, 16, 18, 17, 19, 21, 20, 22, 26, 23, 24, 25, 29, 27, 28, 32, 33, 31, 30, 35, 36, 34, 40, 42, 38, 37, 39, 41, 43]","{'index': 6, 'interactions': [('unitary', (26, 27))]}","{'index': 4, 'interactions': [('unitary', (33, 34))]}","[0, 1, 0, 0, 0, 2, 2, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 2, 2, 2, 3, 2, 2, 4, 3, 2, 2, 4, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 2, 0, 0]",2d543020daffb5c423cab916f864df1d7f3ab66aa72cfb1c1d44a554557c31f6,,,,,,,,,,,,,,,
55.78660391597077,rewiring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,left,post_unswap,0.730715790996328,50,631,False,False,False,0,1,none,0.0,2024,0.7307107080123387,1.387765749997925
56.443366374995094,rewiring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,right,post_unswap,0.6565251660067588,50,523,False,False,False,0,1,none,0.0,2024,0.6565190839464776,1.387765749997925
56.47197774995584,cycle_progress,,,,,,8,10,18,,,,,,,,,,,,,,,,,,,512,0.0006,,3360,0,,,,,,,,,,,,,,,,13,4,2204,444,174,44,,,,,,,,,,,,,,,,,,,,,4,,18,902,884,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,1.387765749997925
56.554549957974814,absorbing,L,1,0,641,617,8,10,18,10,0,0,0.027171875000931323,0.028006665990687907,0.05517854099161923,0.06665370898554102,2204,3848,13,16,False,False,False,False,2204,13,False,512,0.0006,,2204,1,total_elems,2204,3848,1,1,,,,0.0,,,,,,,13,4,2204,444,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.625082540966105,absorbing,R,1,1,641,617,8,10,18,10,0,0,0.027234125009272248,0.023232708976138383,0.05046683398541063,0.051084250037092716,4048,3848,16,16,False,False,False,False,3848,16,False,512,0.0006,,2204,1,total_elems,4048,3848,1,1,,,,0.0,,,,,,,16,4,3848,544,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.6964619999635,absorbing,L,2,1,641,617,8,10,18,11,0,0,0.026348792016506195,0.02978020900627598,0.05612900102278218,0.05686987499939278,3856,10296,16,32,False,False,False,False,3856,16,False,512,0.0006,,2204,1,total_elems,3856,10296,1,1,,,,0.0,,,,,,,16,4,3856,570,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.76236749999225,absorbing,L,3,1,641,617,8,10,18,10,0,0,0.02545170800294727,0.02455899998312816,0.05001070798607543,0.05059616704238579,7376,10076,16,32,False,False,False,False,7376,16,False,512,0.0006,,2204,1,total_elems,7376,10076,1,1,,,,0.0,,,,,,,16,4,7376,708,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.836211665999144,absorbing,R,3,2,641,617,8,10,18,13,0,0,0.031630415993276983,0.02644054201664403,0.058070958009921014,0.05863816698547453,19552,13648,51,32,False,False,False,False,13648,32,False,512,0.0006,,2204,1,total_elems,19552,13648,1,1,,,,0.0,,,,,,,32,4,13648,900,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.92226095800288,absorbing,R,3,3,641,617,8,10,18,12,0,0,0.03734924999298528,0.0330700830090791,0.07041933300206438,0.0709731670212932,30720,26920,51,48,False,False,False,False,26920,48,False,512,0.0006,,2204,1,total_elems,30720,26920,1,1,,,,0.0,,,,,,,48,4,26920,1112,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.04173549998086,absorbing,R,3,4,641,617,8,11,19,10,1,1,0.04898191604297608,0.05475445801857859,0.10373637406155467,0.10435583296930417,44984,41184,64,64,False,False,False,False,41184,64,False,512,0.0006,,2204,1,total_elems,44984,41184,1,1,,,,0.0,,,,,,,64,4,41184,1360,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.20501991600031,absorbing,L,4,4,641,617,8,11,19,8,0,1,0.06964641698868945,0.07801379199372604,0.1476602089824155,0.1482451250194572,69936,95008,64,64,False,False,False,False,69936,64,False,512,0.0006,,2204,1,total_elems,69936,95008,1,1,,,,0.0,,,,,,,64,4,69936,1626,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.40214704099344,absorbing,L,5,4,641,617,8,11,19,8,0,1,0.07931704202201217,0.10076008300529793,0.1800771250273101,0.18235466704936698,82400,133216,64,128,False,False,False,False,82400,64,False,512,0.0006,,2204,1,total_elems,82400,133216,1,1,,,,0.0,,,,,,,64,4,82400,1802,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.69119533296907,absorbing,L,6,4,641,617,8,11,19,9,0,1,0.09865262499079108,0.1735700000426732,0.2722226250334643,0.27301216701744124,114656,161184,64,128,False,False,False,False,114656,64,False,512,0.0006,,2204,1,total_elems,114656,161184,1,1,,,,0.0,,,,,,,64,4,114656,2070,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.06870266597252,absorbing,L,7,4,641,617,8,11,19,8,0,1,0.18375645799096674,0.16055583296110854,0.3443122909520753,0.3461959579726681,228512,247968,256,256,False,False,False,False,228512,256,False,512,0.0006,,2204,1,total_elems,228512,247968,1,1,,,,0.0,,,,,,,256,4,228512,2660,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.55953716597287,absorbing,L,8,4,641,617,9,11,20,8,1,2,0.17342775000724941,0.2983041249681264,0.47173187497537583,0.4752242080285214,271200,513120,256,256,False,False,False,True,271200,256,False,512,0.0006,,2204,1,total_elems,271200,513120,1,1,,,,0.0,,,,,,,256,4,271200,2978,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59.15508408297319,absorbing,L,9,4,641,617,11,11,22,7,2,4,0.25198379100766033,0.32372037501772866,0.575704166025389,0.5805676250020042,376352,534048,256,256,False,False,False,True,376352,256,False,512,0.0006,,2204,1,total_elems,376352,534048,1,1,,,,0.0,,,,,,,256,4,376352,3648,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62.80143966595642,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,4,390560,3554,174,44,0,both,0,22,22,7,"[[10, 11], [18, 19], [24, 25], [26, 27], [28, 29], [36, 37], [38, 39]]",7,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.50281179096783,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,4,215136,2700,174,44,0,both,1,21,21,10,"[[3, 4], [7, 8], [9, 10], [11, 12], [25, 26], [27, 28], [29, 30], [37, 38], [39, 40], [41, 42]]",17,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.95234112499747,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,88244,1882,174,44,0,left,0,22,22,11,"[[2, 3], [4, 5], [6, 7], [16, 17], [20, 21], [24, 25], [30, 31], [32, 33], [36, 37], [40, 41], [42, 43]]",28,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65.14118891599355,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,4,42724,1366,174,44,0,left,1,21,21,11,"[[1, 2], [3, 4], [5, 6], [7, 8], [21, 22], [23, 24], [27, 28], [29, 30], [31, 32], [33, 34], [35, 36]]",39,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65.25858470797539,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,35748,1258,174,44,0,right,0,22,22,4,"[[2, 3], [8, 9], [26, 27], [30, 31]]",43,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65.35659112496069,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,33444,1198,174,44,0,right,1,21,21,4,"[[1, 2], [11, 12], [15, 16], [17, 18]]",47,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65.5830787079758,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,22884,998,174,44,1,both,0,22,22,9,"[[6, 7], [12, 13], [14, 15], [20, 21], [22, 23], [30, 31], [32, 33], [34, 35], [40, 41]]",9,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65.72720033297082,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,16980,886,174,44,1,both,1,21,21,4,"[[5, 6], [13, 14], [31, 32], [33, 34]]",13,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65.79890404100297,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,15444,822,174,44,1,left,0,22,22,5,"[[0, 1], [2, 3], [4, 5], [14, 15], [32, 33]]",18,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65.86480570799904,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,13784,776,174,44,1,left,1,21,21,3,"[[3, 4], [19, 20], [23, 24]]",21,,,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65.92502049996983,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,13340,746,174,44,1,right,0,22,22,2,"[[4, 5], [18, 19]]",23,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65.98657949996414,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,12408,732,174,44,1,right,1,21,21,2,"[[29, 30], [41, 42]]",25,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66.09711595799308,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,12204,722,174,44,2,both,0,22,22,2,"[[0, 1], [34, 35]]",2,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66.21128074999433,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,11600,700,174,44,2,both,1,21,21,3,"[[15, 16], [31, 32], [33, 34]]",5,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66.27295758295804,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,9360,664,174,44,2,left,0,22,22,2,"[[24, 25], [30, 31]]",7,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66.317089958,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,7056,616,174,44,2,left,1,21,21,1,"[[25, 26]]",8,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66.3411264999886,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,7056,616,174,44,2,right,0,22,22,0,[],8,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66.36525350000011,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,7056,616,174,44,2,right,1,21,21,0,[],8,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66.46000999998068,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,6996,610,174,44,3,both,0,22,22,1,"[[16, 17]]",1,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66.55547512497287,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,6488,596,174,44,3,both,1,21,21,2,"[[17, 18], [29, 30]]",3,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66.60269024997251,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,5336,572,174,44,3,left,0,22,22,1,"[[26, 27]]",4,,,,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66.65145299996948,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,5016,564,174,44,3,left,1,21,21,1,"[[27, 28]]",5,,,,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66.6902652499848,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,4696,556,174,44,3,right,0,22,22,1,"[[30, 31]]",6,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66.71073454100406,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,4696,556,174,44,3,right,1,21,21,0,[],6,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66.79760233295383,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,4,4504,552,174,44,4,both,0,22,22,1,"[[28, 29]]",1,,,,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66.87030454096384,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,4,4072,540,174,44,4,both,1,21,21,1,"[[27, 28]]",2,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66.90535595797701,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,4,3864,534,174,44,4,left,0,22,22,1,"[[28, 29]]",3,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66.92484429100296,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,4,3864,534,174,44,4,left,1,21,21,0,[],3,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66.94531370798359,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,4,3864,534,174,44,4,right,0,22,22,0,[],3,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66.96442762500374,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,4,3864,534,174,44,4,right,1,21,21,0,[],3,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.00748362496961,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,4,3864,534,174,44,5,both,0,22,22,0,[],0,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.04963070800295,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,4,3864,534,174,44,5,both,1,21,21,0,[],0,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.07114837499103,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,4,3864,534,174,44,5,left,0,22,22,0,[],0,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.08987204096047,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,4,3864,534,174,44,5,left,1,21,21,0,[],0,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.10995120799635,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,4,3864,534,174,44,5,right,0,22,22,0,[],0,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.12882833299227,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,4,3864,534,174,44,5,right,1,21,21,0,[],0,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.60747704096138,unswap_cycle_summary,,,,,,11,11,22,,,,,,,,,,,,,,,,,,,512,0.0006,,,,,,,,,,,,,,,,,,,12,4,3864,534,174,44,,,,,,,,,,,,,,,,,,,,,5,6.587097708019428,22,902,880,4,False,False,False,,0,"[11, 11]","[0, 4, 5, 7, 1, 2, 8, 3, 6, 11, 9, 12, 13, 15, 14, 17, 16, 19, 10, 22, 18, 21, 27, 23, 25, 24, 26, 39, 20, 29, 31, 33, 34, 32, 30, 28, 35, 37, 36, 40, 38, 42, 43, 41]","[4, 0, 1, 2, 8, 3, 5, 6, 11, 7, 9, 10, 13, 16, 12, 15, 19, 18, 14, 17, 21, 20, 23, 22, 25, 27, 29, 30, 24, 26, 31, 28, 33, 34, 35, 32, 37, 39, 36, 40, 42, 41, 38, 43]","{'index': 9, 'interactions': [('unitary', (29, 30)), ('unitary', (31, 32))]}","{'index': 5, 'interactions': [('unitary', (16, 17)), ('unitary', (25, 26))]}","[0, 1, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 2, 2, 2, 2, 2, 3, 3, 3, 2, 3, 4, 4, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]",4d0a92ecc95f6d6e07d48c6ef316c187578f29632bb24ca63d7a0b95afad29ac,,,,,,,,,,,,,,,
68.35690229100874,rewiring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,left,post_unswap,0.7347627499839291,50,634,False,False,False,4,1,none,0.0,2024,0.734751999960281,1.36613712500548
68.98776758299209,rewiring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,right,post_unswap,0.6306162499822676,50,615,False,False,False,4,1,none,0.0,2024,0.6306099169887602,1.36613712500548
69.01900208299048,cycle_progress,,,,,,11,11,22,,,,,,,,,,,,,,,,,,,512,0.0006,,2204,1,,,,,,,,,,,,,,,,12,4,3864,534,174,44,,,,,,,,,,,,,,,,,,,,,5,,22,902,880,4,False,,,,,,,,,,,,,,,,,,,,,,,,,,1.36613712500548
69.10072620800929,absorbing,L,1,0,579,570,11,11,22,8,0,0,0.024964124953839928,0.030041082995012403,0.05500520794885233,0.06493212498025969,3864,5988,12,16,False,False,False,False,3864,12,False,512,0.0006,,3864,0,total_elems,3864,5988,1,1,,,,0.0,,,,,,,12,4,3864,534,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.17873120796867,absorbing,R,1,1,579,570,11,12,23,10,1,1,0.026229041977785528,0.03289220796432346,0.05912124994210899,0.05984541599173099,6072,5988,16,16,False,False,False,False,5988,16,False,512,0.0006,,3864,0,total_elems,6072,5988,1,1,,,,0.0,,,,,,,16,4,5988,656,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.25161737500457,absorbing,L,2,1,579,570,11,12,23,9,0,1,0.027020208013709635,0.02606854197802022,0.053088749991729856,0.053758249967359006,8344,11108,16,16,False,False,False,False,8344,16,False,512,0.0006,,3864,0,total_elems,8344,11108,1,1,,,,0.0,,,,,,,16,4,8344,734,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.35582029097714,absorbing,R,2,2,579,570,11,12,23,12,0,1,0.050090417033061385,0.03553720796480775,0.08562762499786913,0.08622187504079193,17024,14304,32,16,False,False,False,False,14304,16,False,512,0.0006,,3864,0,total_elems,17024,14304,1,1,,,,0.0,,,,,,,16,4,14304,900,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.47631449997425,absorbing,L,3,2,579,570,13,12,25,6,2,3,0.06149929203093052,0.039433208003174514,0.10093250003410503,0.1015303329913877,28576,29536,64,64,False,False,False,False,28576,64,False,512,0.0006,,3864,0,total_elems,28576,29536,1,1,,,,0.0,,,,,,,64,4,28576,1176,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
